"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,37610.00,148.00,42.00,27.00,0.00,692.00,110.00,96.00,"Delta Air Lines Inc.","DL","ABE","ATL",7,"715",1,1992,1,3,2,"F",
0.00,1.00,35500.00,142.00,81.00,145.00,0.00,692.00,108.00,94.00,"Delta Air Lines Inc.","DL","ABE","ATL",6,"655",1,1992,1,3,2,"F",
0.00,1.00,23670.00,98.00,61.00,1039.00,0.00,692.00,118.00,105.00,"Delta Air Lines Inc.","DL","ABE","ATL",6,"640",1,1992,1,3,2,"F",
0.00,1.00,26500.00,108.00,1.00,0.00,0.00,376.00,76.00,62.00,"US Airways Inc.","US","ABE","RDU",6,"640",1,1992,1,3,1,"F",
0.00,2.00,73120.00,294.00,294.00,144.00,0.00,339.00,208.00,141.00,"United Air Lines Inc.","UA","ABQ","DEN",7,"715",1,1992,1,3,1,"F",
0.00,2.00,50680.00,216.00,180.00,0.00,1285.00,339.00,153.00,121.00,"United Air Lines Inc.","UA","ABQ","DEN",7,"710",1,1992,1,3,1,"F",
0.00,3.00,95400.00,384.00,236.00,477.00,2070.00,339.00,317.00,222.00,"United Air Lines Inc.","UA","ABQ","DEN",6,"619",1,1992,1,3,1,"F",
0.00,1.00,38000.00,151.00,130.00,1001.00,980.00,339.00,81.00,50.00,"US Airways Inc.","US","ABQ","DEN",7,"715",1,1992,1,3,1,"F",
0.00,1.00,31800.00,128.00,117.00,0.00,0.00,569.00,95.00,76.00,"Delta Air Lines Inc.","DL","ABQ","DFW",6,"619",1,1992,1,3,2,"F",
0.00,1.00,30900.00,108.00,105.00,5.00,70.00,223.00,48.00,41.00,"Continental Air Lines Inc.","CO","ABQ","ELP",6,"621",1,1992,1,3,1,"F",
0.00,2.00,177680.00,574.00,478.00,5576.00,2597.00,677.00,217.00,182.00,"United Air Lines Inc.","UA","ABQ","LAX",7,"730",1,1992,1,3,2,"F",
0.00,1.00,75155.00,272.00,164.00,0.00,0.00,677.00,116.00,91.00,"Continental Air Lines Inc.","CO","ABQ","LAX",6,"690",1,1992,1,3,2,"F",
0.00,2.00,98000.00,382.00,72.00,0.00,5372.00,1118.00,331.00,279.00,"United Air Lines Inc.","UA","ABQ","ORD",6,"622",1,1992,1,3,3,"F",
0.00,1.00,31800.00,128.00,105.00,0.00,25.00,628.00,117.00,94.00,"United Air Lines Inc.","UA","ABQ","SAN",6,"619",1,1992,1,3,2,"F",
0.00,1.00,34680.00,147.00,86.00,0.00,260.00,628.00,109.00,94.00,"United Air Lines Inc.","UA","ABQ","SAN",7,"715",1,1992,1,3,2,"F",
0.00,1.00,35960.00,142.00,136.00,0.00,0.00,934.00,123.00,111.00,"Trans World Airways LLC","TW","ABQ","STL",6,"655",1,1992,1,3,2,"F",
