"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,23670.00,98.00,73.00,0.00,0.00,692.00,110.00,103.00,"Delta Air Lines Inc.","DL","ABE","ATL",6,"640",1,1992,2,4,2,"F",
0.00,1.00,32824.00,128.00,79.00,8.00,619.00,480.00,91.00,75.00,"US Airways Inc.","US","ABE","CLT",6,"619",1,1992,2,4,1,"F",
0.00,1.00,16564.00,68.00,21.00,0.00,34.00,67.00,65.00,43.00,"US Airways Inc.","US","ABE","EWR",6,"602",1,1992,2,4,1,"F",
0.00,1.00,29673.00,130.00,101.00,59.00,0.00,67.00,55.00,34.00,"Continental Air Lines Inc.","CO","ABE","EWR",6,"619",1,1992,2,4,1,"F",
0.00,1.00,36560.00,147.00,145.00,0.00,100.00,67.00,44.00,23.00,"United Air Lines Inc.","UA","ABE","EWR",7,"715",1,1992,2,4,1,"F",
0.00,1.00,31824.00,128.00,49.00,36.00,400.00,82.00,37.00,22.00,"US Airways Inc.","US","ABE","LGA",6,"619",1,1992,2,4,1,"F",
0.00,2.00,47340.00,196.00,38.00,1502.00,1596.00,77.00,64.00,41.00,"Delta Air Lines Inc.","DL","ABE","MDT",6,"640",1,1992,2,4,1,"F",
0.00,2.00,76220.00,296.00,214.00,581.00,242.00,328.00,132.00,102.00,"America West Airlines Inc.","HP","ABQ","PHX",6,"694",1,1992,2,4,1,"F",
0.00,1.00,36924.00,143.00,75.00,0.00,0.00,309.00,64.00,51.00,"US Airways Inc.","US","ACY","PIT",6,"655",1,1992,2,4,1,"F",
0.00,1.00,25942.00,125.00,85.00,0.00,0.00,228.00,54.00,36.00,"Carnival Air Lines Inc.","KW","ACY","PVD",6,"620",1,1992,2,4,1,"L",
0.00,1.00,25942.00,125.00,80.00,0.00,0.00,364.00,78.00,60.00,"Carnival Air Lines Inc.","KW","ACY","PWM",6,"620",1,1992,2,4,1,"L",
0.00,1.00,23500.00,66.00,17.00,1824.00,1071.00,616.00,96.00,84.00,"Reeve Aleutian Airways Inc.","RV","ADK","CDB",7,"711",3,1992,2,4,2,"F",
0.00,15.00,525000.00,874.00,95.00,12321.00,3046.00,445.00,1218.00,1096.00,"Markair Inc.","BF","ADK","DUT",6,"621",3,1992,2,4,1,"F",
0.00,1.00,71105.00,233.00,182.00,1810.00,11.00,143.00,50.00,30.00,"Delta Air Lines Inc.","DL","AGS","ATL",7,"765",1,1992,2,4,1,"F",
0.00,1.00,76200.00,302.00,302.00,354.00,1000.00,143.00,49.00,33.00,"Delta Air Lines Inc.","DL","AGS","ATL",7,"760",1,1992,2,4,1,"F",
0.00,6.00,88200.00,378.00,233.00,0.00,0.00,140.00,247.00,186.00,"US Airways Inc.","US","AGS","CLT",6,"601",1,1992,2,4,1,"F",
0.00,1.00,35000.00,151.00,119.00,0.00,0.00,140.00,55.00,36.00,"US Airways Inc.","US","AGS","CLT",7,"715",1,1992,2,4,1,"F",
0.00,1.00,23850.00,103.00,16.00,0.00,0.00,140.00,42.00,33.00,"US Airways Inc.","US","AGS","CLT",6,"603",1,1992,2,4,1,"F",
0.00,1.00,35500.00,142.00,0.00,0.00,3473.00,459.00,84.00,67.00,"Delta Air Lines Inc.","DL","AGS","CMH",6,"655",1,1992,2,4,1,"F",
0.00,1.00,23000.00,110.00,33.00,0.00,0.00,96.00,26.00,19.00,"US Airways Inc.","US","AGS","SAV",6,"620",1,1992,2,4,1,"F",
0.00,1.00,27780.00,110.00,40.00,0.00,0.00,145.00,43.00,31.00,"US Airways Inc.","US","ALB","BOS",6,"620",1,1992,2,4,1,"F",
0.00,1.00,36300.00,148.00,18.00,0.00,106.00,145.00,103.00,91.00,"Delta Air Lines Inc.","DL","ALB","BOS",7,"715",1,1992,2,4,1,"F",
0.00,1.00,36560.00,147.00,19.00,1904.00,1852.00,251.00,61.00,49.00,"United Air Lines Inc.","UA","ALB","BUF",7,"715",1,1992,2,4,1,"F",
0.00,6.00,99384.00,408.00,175.00,215.00,24.00,251.00,350.00,291.00,"US Airways Inc.","US","ALB","BUF",6,"602",1,1992,2,4,1,"F",
0.00,1.00,27780.00,110.00,60.00,194.00,1478.00,136.00,44.00,30.00,"US Airways Inc.","US","ALB","LGA",6,"620",1,1992,2,4,1,"F",
0.00,1.00,26740.00,109.00,26.00,592.00,325.00,198.00,52.00,43.00,"United Air Lines Inc.","UA","ALB","ROC",6,"620",1,1992,2,4,1,"F",
0.00,1.00,14700.00,63.00,21.00,0.00,0.00,119.00,125.00,115.00,"US Airways Inc.","US","ALB","SYR",6,"601",1,1992,2,4,1,"F",
0.00,1.00,35500.00,142.00,0.00,0.00,0.00,976.00,136.00,123.00,"Delta Air Lines Inc.","DL","AMA","CVG",6,"655",1,1992,2,4,2,"F",
0.00,30.00,720000.00,3300.00,337.00,15014.00,5106.00,252.00,1709.00,1361.00,"Markair Inc.","BF","ANC","ADQ",6,"621",1,1992,2,4,1,"F",
0.00,50.00,1437826.00,2000.00,1210.00,147961.00,623596.00,399.00,3729.00,3087.00,"Alaska Airlines Inc.","AS","ANC","BET",6,"621",3,1992,2,4,1,"F",
0.00,2.00,27051.00,124.00,46.00,7654.00,2690.00,621.00,372.00,354.00,"Reeve Aleutian Airways Inc.","RV","ANC","CDB",5,"550",3,1992,2,4,2,"F",
0.00,18.00,497340.00,1296.00,802.00,59792.00,34915.00,160.00,819.00,561.00,"Alaska Airlines Inc.","AS","ANC","CDV",6,"621",3,1992,2,4,1,"F",
0.00,1.00,93200.00,0.00,0.00,71785.00,0.00,3119.00,383.00,363.00,"Arrow Air Inc.","JW","ANC","CMH",8,"854",2,1992,2,4,7,"P",
0.00,1.00,24000.00,110.00,14.00,0.00,3.00,792.00,118.00,106.00,"Markair Inc.","BF","ANC","DUT",6,"621",1,1992,2,4,2,"F",
0.00,25.00,710184.00,1368.00,1112.00,145914.00,14485.00,261.00,1361.00,1057.00,"Alaska Airlines Inc.","AS","ANC","FAI",6,"621",3,1992,2,4,1,"F",
0.00,1.00,24750.00,104.00,36.00,930.00,1865.00,261.00,48.00,35.00,"Alaska Airlines Inc.","AS","ANC","FAI",7,"710",1,1992,2,4,1,"F",
0.00,1.00,28030.00,32.00,0.00,0.00,0.00,330.00,148.00,139.00,"Alaska Airlines Inc.","AS","ANC","GAL",6,"621",3,1992,2,4,1,"F",
0.00,45.00,1080000.00,4950.00,1227.00,14725.00,27941.00,571.00,4508.00,4014.00,"Markair Inc.","BF","ANC","JNU",6,"621",1,1992,2,4,2,"F",
0.00,7.00,245000.00,1092.00,217.00,1517.00,8305.00,571.00,663.00,577.00,"Markair Inc.","BF","ANC","JNU",6,"617",1,1992,2,4,2,"F",
0.00,1.00,27630.00,72.00,72.00,1155.00,1414.00,571.00,91.00,81.00,"Alaska Airlines Inc.","AS","ANC","JNU",6,"621",3,1992,2,4,2,"F",
0.00,1.00,24000.00,110.00,3.00,48.00,1296.00,776.00,146.00,128.00,"Markair Inc.","BF","ANC","KTN",6,"621",1,1992,2,4,2,"F",
0.00,1.00,112321.00,0.00,0.00,88422.00,0.00,3127.00,390.00,360.00,"Kitty Hawk International","CDQ","ANC","LCK",8,"852",2,1992,2,4,7,"P",
0.00,4.00,820000.00,0.00,0.00,771860.00,0.00,3127.00,1425.00,1337.00,"Evergreen International Inc.","EZ","ANC","LCK",8,"816",2,1992,2,4,7,"P",
0.00,1.00,104000.00,0.00,0.00,82780.00,0.00,3127.00,397.00,375.00,"Evergreen International Inc.","EZ","ANC","LCK",8,"865",2,1992,2,4,7,"P",
0.00,5.00,1255000.00,0.00,0.00,1031040.00,0.00,3127.00,1847.00,1710.00,"Evergreen International Inc.","EZ","ANC","LCK",8,"817",2,1992,2,4,7,"P",
0.00,1.00,45000.00,189.00,151.00,0.00,0.00,3598.00,445.00,416.00,"Rich International Airways","RIQ","ANC","NKT",8,"854",1,1992,2,4,8,"L",
0.00,45.00,1308577.00,1888.00,1124.00,210703.00,543304.00,539.00,4289.00,3713.00,"Alaska Airlines Inc.","AS","ANC","OME",6,"621",3,1992,2,4,2,"F",
0.00,25.00,875000.00,660.00,234.00,64488.00,281723.00,549.00,2432.00,2162.00,"Markair Inc.","BF","ANC","OTZ",6,"621",3,1992,2,4,2,"F",
0.00,30.00,849628.00,1736.00,1004.00,111329.00,246803.00,549.00,3007.00,2550.00,"Alaska Airlines Inc.","AS","ANC","OTZ",6,"621",3,1992,2,4,2,"F",
0.00,1.00,13169.00,61.00,8.00,1051.00,6650.00,424.00,78.00,66.00,"Reeve Aleutian Airways Inc.","RV","ANC","PTH",5,"550",3,1992,2,4,1,"F",
0.00,47.00,1342256.00,2574.00,1299.00,218613.00,36481.00,627.00,4823.00,4253.00,"Alaska Airlines Inc.","AS","ANC","SCC",6,"621",3,1992,2,4,2,"F",
0.00,3.00,74250.00,312.00,184.00,801.00,1732.00,1448.00,562.00,513.00,"Alaska Airlines Inc.","AS","ANC","SEA",7,"710",1,1992,2,4,3,"F",
0.00,8.00,192000.00,880.00,271.00,284.00,33.00,1448.00,1613.00,1519.00,"Markair Inc.","BF","ANC","SEA",6,"621",1,1992,2,4,3,"F",
0.00,11.00,385000.00,784.00,196.00,755.00,0.00,1448.00,2300.00,2191.00,"Markair Inc.","BF","ANC","SEA",6,"621",3,1992,2,4,3,"F",
0.00,1.00,48135.00,187.00,82.00,479.00,2629.00,2125.00,265.00,248.00,"Delta Air Lines Inc.","DL","ANC","SLC",6,"622",1,1992,2,4,5,"F",
0.00,1.00,18070.00,86.00,30.00,0.00,0.00,89.00,30.00,20.00,"Air Wisconsin Airlines Corp","ZW","ASE","GJT",8,"868",1,1992,2,4,1,"F",
0.00,2.00,47340.00,196.00,83.00,1862.00,1999.00,692.00,241.00,189.00,"Delta Air Lines Inc.","DL","ATL","ABE",6,"640",1,1992,2,4,2,"F",
0.00,1.00,26155.00,107.00,92.00,394.00,436.00,946.00,153.00,138.00,"Delta Air Lines Inc.","DL","ATL","BOS",6,"620",1,1992,2,4,2,"F",
0.00,1.00,23670.00,98.00,91.00,0.00,0.00,946.00,158.00,139.00,"Delta Air Lines Inc.","DL","ATL","BOS",6,"640",1,1992,2,4,2,"F",
0.00,1.00,26155.00,107.00,0.00,0.00,0.00,192.00,117.00,105.00,"Delta Air Lines Inc.","DL","ATL","CAE",6,"620",1,1992,2,4,1,"F",
0.00,1.00,26155.00,107.00,81.00,7.00,6.00,259.00,51.00,36.00,"Delta Air Lines Inc.","DL","ATL","CHS",6,"620",1,1992,2,4,1,"F",
0.00,2.00,126080.00,408.00,278.00,2783.00,325.00,259.00,131.00,77.00,"Delta Air Lines Inc.","DL","ATL","CHS",6,"625",1,1992,2,4,1,"F",
0.00,1.00,80410.00,254.00,101.00,916.00,70.00,259.00,56.00,37.00,"Delta Air Lines Inc.","DL","ATL","CHS",6,"626",1,1992,2,4,1,"F",
0.00,1.00,23670.00,98.00,53.00,3089.00,0.00,259.00,50.00,41.00,"Delta Air Lines Inc.","DL","ATL","CHS",6,"640",1,1992,2,4,1,"F",
0.00,1.00,14700.00,63.00,46.00,0.00,637.00,227.00,61.00,41.00,"US Airways Inc.","US","ATL","CLT",6,"601",1,1992,2,4,1,"F",
0.00,1.00,37638.00,146.00,128.00,772.00,374.00,227.00,59.00,41.00,"US Airways Inc.","US","ATL","CLT",6,"617",1,1992,2,4,1,"F",
0.00,1.00,26155.00,107.00,30.00,1627.00,930.00,446.00,121.00,96.00,"Delta Air Lines Inc.","DL","ATL","CMH",6,"620",1,1992,2,4,1,"F",
